"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3JD4Z3J5","journalArticle","2023","Cintas-Canto, Alvaro; Kermani, Mehran Mozaffari; Azarderakhsh, Reza","Error Detection Constructions for ITA Finite Field Inversions Over \textGF(2^m) on FPGA Using CRC and Hamming Codes","IEEE Transactions on Reliability","","1558-1721","10.1109/TR.2022.3216014","https://ieeexplore.ieee.org/document/9934024/","Finite field arithmetic operations over \textGF(2^m) are widely used in critical applications, such as cryptography, coding theory, error-correcting codes, and digital signal processing. Finite field inversions are the most time-consuming operations among other widely-used ones and require a large footprint as well as power/energy to be performed. To reduce such complexity, the Itoh–Tsujii algorithm (ITA) has received prominent attention in the literature; however, implementations using ITA are still vulnerable to natural very-large-scale integration defects. To overcome the challenge of detecting naturally-induced faults in such constructions, for the first time, we propose error detection schemes based on Hamming codes for architectures performing finite field inversions using the ITA algorithm over \textGF(2^m) with polynomial basis. Additionally, CRC-oriented error detection schemes for inversions in \textGF(2^m) with normal basis are also studied and new approaches to protect them are presented. In this article, general formulations are provided along with different case studies to show the feasibility of our schemes with any finite field size. Moreover, field-programmable gate array (FPGA) implementations are performed on two Xilinx FPGA families, i.e., Kintex UltraScale+ and Xilinx Virtex-7 UltraScale+, to verify that the overheads added by the error detection architectures to provide reliability are suitable for deeply-constrained embedded systems.","2023-06","2026-04-09 21:05:16","2026-05-03 10:06:22","2026-04-09 21:04:33","651-661","","2","72","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 67; Correspondence Address: M.M. Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEERA</p>","","","Field programmable gate arrays (FPGA); Embedded systems; Field programmables; Field-programmable gate array; Programmable gate array; Fault detection; Error detection; Logic gates; Finite element method; field-programmable gate array (FPGA); Digital signal processing; Arithmetic; Code; Complexity theory; Convolutional codes; Faults detection; Field inversion; Finite element analyse; finite field inversion; Finite field inversion; Finite fields; Gaussian Processes; Hamming code; hamming codes; Verylarge-scale integrations (VLSI)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B78HC5KV","conferencePaper","2025","Nayak, Kalpana; Bisoyi, Abhyarthana","Low Power Advanced Encryption Standard Design Using Finite State Machine Guided Split SubBytes","2025 International Conference on Modeling, Simulation & Intelligent Computing (MoSICom)","","","10.1109/MoSICom67153.2025.11398323","https://ieeexplore.ieee.org/document/11398323/","Traditional Field Programmable Gate Array (FPGA) based Advanced Encryption Standard (AES) architectures usually suffer from dynamic power consumption due to parallel S-box operations in the SubBytes transformation. To overcome this issue, a finite state machine (FSM) controlled Split SubBytes AES 128 architecture was introduced and synthesized on Zynq 7000 ZC702 Evaluation Board (xc7z020clg484-1) FPGA using Vivado v.2024.2 tool in which eight S-boxes reused over two sequential subcycles achieving 6.107 ns critical path delay, 22% power reduction and 163.7 MHz operating frequency compared with the traditional AES core. The comparative evaluation with existing works confirm that proposed FSM based architecture offers an effective power and performance trade-offs and the fault tolerant design maintains timing with 28% power overhead ensuring balance between efficiency and reliability.","2025-12","2026-04-09 21:05:16","2026-05-03 10:25:05","2026-04-09 21:04:35","650-655","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 0</p>","","","Hardware security; Field programmable gate arrays (FPGA); FPGA; Integrated circuit design; Cryptography; Embedded systems; Field programmables; Programmable gate array; Architecture; Memory architecture; Field programmable gate array; Data privacy; Economic and social effects; Fault detection; IoT; Parallel architectures; Fault tolerance; Systems analysis; Advanced Encryption Standard; Computer hardware description languages; Verilog; Lightweight encryption; Faults detection; Fault-tolerant; Finite states machine; FSM; Advanced encryption standard 128; AES 128; Fault Detection; Fault tolerant encryption; Fault Tolerant Encryption; Lightweight Encryption; Split subbyte; Split SubBytes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 International Conference on Modeling, Simulation & Intelligent Computing (MoSICom)","","","","","","","","","","","","","","",""
"TJPAAJMH","conferencePaper","2025","Vaz, Yuri Silva; Mattos, Júlio C. B.; Soares, Rafael Iankowski","High Throughput-to-Area AES: The Role of Small S-Box in Lightweight Cryptographic Design","2025 IEEE 16th Latin America Symposium on Circuits and Systems (LASCAS)","","2473-4667","10.1109/LASCAS64004.2025.10966232","https://ieeexplore.ieee.org/document/10966232/","Data security is an essential prerequisite for the effective functioning of modern systems. It guarantees the secure transmission of information to thwart unauthorized access and potential data breaches. Cryptography plays an indispensable role in safeguarding sensitive data during communication. The Advanced Encryption Standard (AES) is an esteemed choice among symmetric key algorithms, owing to its proven reliability and robust security features. Despite its extensive adoption, optimizing AES implementations to achieve high throughput while minimizing hardware resource consumption, particularly in area, is a significant challenge. This study addresses the challenge of reducing area usage while enhancing the throughput of the algorithm by focusing on improving the throughput-to-area efficiency of AES through a novel hardware implementation. This approach introduces an optimized SubBytes stage featuring a smaller S-box comprising just 16 elements. The proposed optimization enables an enhanced throughput per area (Mbpslk-gate), providing a more balanced solution for lightweight en-cryption applications. It allowed a notable area reduction of 84%, alongside doubling the maximum frequency compared to the original implementation. In terms of throughput-to-area efficiency, the optimizations resulted in a value 12.5 times greater than the original design's. Furthermore, the security robustness of the modified algorithm is confirmed through three distinct security tests, validating its reliability and suitability for practical deployment.","2025-02","2026-04-09 21:05:16","2026-05-03 10:05:10","2026-04-09 21:04:37","1-5","","","1","","","High Throughput-to-Area AES","","","","","","","","","","","","IEEE Xplore","","ISSN: 2473-4667","<p>Export Date: 02 May 2026; Cited By: 1</p>","","","Hardware security; Hardware implementations; Light-weight cryptography; % reductions; Hardware Implementation; Advanced Encryption Standard; S-boxes; Sensitive data; Advanced encryption standard optimization; AES Optimization; Area efficiency; Lightweight Cryptography; S-box reduction; S-Box Reduction; Standard optimization; Throughput-to-area efficiency; Throughput-to-Area Efficiency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE 16th Latin America Symposium on Circuits and Systems (LASCAS)","","","","","","","","","","","","","","",""
"2QZ94W27","journalArticle","2026","Aghapour, Saeed; Ahmadi, Kasra; Mozaffari Kermani, Mehran; Azarderakhsh, Reza","Partial Recomputation Fault Detection Architecture for Multiple-Precision Montgomery Modular Multiplication","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","1937-4151","10.1109/TCAD.2025.3592590","https://ieeexplore.ieee.org/document/11096080/","Detection of soft errors and faults are one of the most critical factors in ensuring the reliability of algorithm implementations. Multiplication, as a fundamental and computationally intensive operation, is particularly vulnerable to such errors. Given its widespread use in cryptography and coding applications, detecting these errors is crucial. For example, in hash functions, even a single-bit change in the input can completely alter the output ([ideally, each bit of the output changes with a probability of (1/2]) . Montgomery multiplication as an efficient multiplication method is an integral part of numerous cryptographic applications expanding both classical and post quantum cryptography. For that reason, this brief introduces a fault detection method for the multiple-precision Montgomery modular multiplication algorithm based on partial recomputation. Through extensive simulations and implementations, we demonstrate that our approach efficiently detects both permanent and transient errors with a high-success rate, while imposing modest area and time overhead on the system.","2026-02","2026-04-09 21:05:16","2026-05-03 10:08:49","2026-04-09 21:04:39","1042-1046","","2","45","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 5; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: ITCSD</p>","","","Quantum cryptography; FPGA; Cryptography; Hash functions; Fault detection; Error detection; Montgomery modular multiplication; Faults detection; Single-bit; Soft error; fault detection; Algorithm implementation; Critical factors; Integral part; Montgomery multiplication; Recomputation; Soft faults","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QCJKKJ2X","conferencePaper","2023","Oliveira, Rafael; Cabacinho, João; Oliveira, Luís; Casaleiro, João","True Random Number Generator Prototype Implemented in an FPGA","2023 7th International Young Engineers Forum (YEF-ECE)","","","10.1109/YEF-ECE58420.2023.10209297","https://ieeexplore.ieee.org/document/10209297/","True Random Number Generators (TRNGs) are one popular solution in hardware-based cryptographic systems, aiding in the security and reliability of data exchange. Their operation is based on physical phenomena and these can be used in applications such as key generation or random challenges. Implementing this type of circuits in FPGA allows for fast prototyping and easy integration.In this paper, we propose a prototype of a TRNG system based on Ring Oscillator (RO) structures that is lightweight, using less than 100 LookUp Tables (LUTs), and does not use post-processing modules. When compared to other state-of-the-art architectures, our prototype adds to a basic entropy source a simple module that uses only basic logic elements, resulting in greater jitter accumulation while keeping the overall architecture small. These characteristics also allow for easy modifications on the circuit to be done and make the design suitable for ASIC platform porting.The proposed architecture has been implemented on a Xilinx Zynq-7000 Zybo Z7-20 FPGA and it is able to pass all the National Institute of Standards and Technology (NIST) statistical tests, showing promise in future applications.","2023-07","2026-04-09 21:05:16","2026-05-03 10:23:05","2026-04-09 21:04:46","95-99","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 7</p>","/Users/mac/Zotero/storage/F8BQ73TX/Oliveira et al. - 2023 - True Random Number Generator Prototype Implemented in an FPGA.pdf","","Field programmable gate arrays (FPGA); Cryptography; Cryptographic systems; Number theory; Random number generation; Table lookup; TRNG; Security; Key generation; Electronic data interchange; Random number generators; Ring oscillator; True randoms; Security and reliabilities; True random number generator; Entropy; Ring Oscillator; Fast prototyping; Jitter; Physical phenomena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 7th International Young Engineers Forum (YEF-ECE)","","","","","","","","","","","","","","",""
"XDXLY29Q","journalArticle","2022","Syafalni, Infall; Jonatan, Gilbert; Sutisna, Nana; Mulyawan, Rahmat; Adiono, Trio","Efficient Homomorphic Encryption Accelerator With Integrated PRNG Using Low-Cost FPGA","IEEE Access","","2169-3536","10.1109/ACCESS.2022.3143804","https://ieeexplore.ieee.org/document/9682693/","With recent development in internet speed and reliability, cloud computing has become a more reliable solution for the user. In many cases where data privacy is critical, fully homomorphic encryption (FHE) can be a security solution for securing cloud computing. FHE enables computation on encrypted data, hence it ensures data privacy in case of cloud computing. One popular scheme of FHE is the BFV homomorphic encryption scheme, which is based on ring learning with error (RLWE) computation. The BFV scheme uses ring polynomials as the main object, hence its encryption, decryption, and evaluation require high-degree polynomial multiplication. In this paper, we present comprehensive design and implementation of a hardware architecture to accelerate encryption and decryption in BFV scheme. Our accelerator uses convolution approach for calculating a polynomial multiplication. To implement the convolution, we use a systolic array to calculate polynomial convolution followed by a simple delayed subtraction to calculate polynomial modulo reduction inside our accelerator’s core. Moreover, we use a built-in Gaussian pseudo-random number generator (PRNG) to generate Gaussian noise in the encryption operations. Finally, we implement the 1024 degrees BFV accelerator on the Xilinx PYNQ Z1 board and compare the encryption and decryption performances to other methods as well as a software implementation on Intel Core i7 with 8GB memory. Experimental results show that our accelerator outperforms the clock cycles of other methods with the same polynomial degrees 1024 up to 22\times . Moreover, our proposed Gaussian PRNG has better 2\times correlation compared to the rotation-only-based PRNG. Finally, our accelerator accelerates up to 9\times for encryption and 3.5\times for decryption as well as 6.8\times for overall compared to Microsoft SEAL on Intel Core i7 processor with 8GB memory. The proposed design is scalable for higher degrees polynomial multiplication and useful for security technology such as high-speed secure cloud computing, blind computing, and secure communication.","2022","2026-04-09 21:05:16","2026-05-03 10:20:06","2026-04-09 21:04:58","7753-7771","","","10","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 33; Correspondence Address: I. Syafalni; School of Electrical Engineering and Informatics, Bandung Institute of Technology, Electrical Engineering Department, Bandung, 40132, Indonesia; email: infall@ieee.org</p>","/Users/mac/Zotero/storage/TCRT6FYL/Syafalni et al. - 2022 - Efficient Homomorphic Encryption Accelerator With Integrated PRNG Using Low-Cost FPGA.pdf","","Acceleration; Gaussians; Cryptography; Number theory; Random number generation; Polynomials; Software; Gaussian distribution; Polynomial multiplication; Data privacy; Hardware accelerators; Convolution; Cloud computing; Cloud-computing; Homomorphic-encryptions; Fully homomorphic encryption; Encryption and decryption; Gaussian noise (electronic); BFV scheme; Gaussian PRNG; Homomorphic encryption; Intel core i7; Systolic arrays","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A23Y3VGW","journalArticle","2024","Ahmadi, Kasra; Aghapour, Saeed; Kermani, Mehran Mozaffari; Azarderakhsh, Reza","Efficient Error Detection Schemes for ECSM Window Method Benchmarked on FPGAs","IEEE Transactions on Very Large Scale Integration (VLSI) Systems","","1557-9999","10.1109/TVLSI.2023.3341147","https://ieeexplore.ieee.org/document/10364737/","Elliptic curve scalar multiplication (ECSM) stands as a crucial subblock in elliptic curve cryptography (ECC), which represents the most widely used prequantum public key cryptography. Hardware constructions of cryptographic systems utilizing ECSM have been subject to permanent or transient errors. In cryptographic systems, it is important to validate the correctness of the underlying computation performed on hardware or software to identify such errors. In this article, we present new fault detection schemes in window method scalar multiplication, which, to the best of our knowledge, has not been previously investigated. Our approach involves introducing refined algorithms and implementations that can effectively counter both permanent and transient errors. We assess this by simulating a fault model, ensuring that the evaluations conducted reflect the obtained results. As a result, we achieve a significantly extensive coverage of errors. Finally, we benchmark our proposed error detection scheme on ARMv8 and field-programmable gate array (FPGA) to demonstrate the implementation and resource overhead. On Cortex-A72 processors, we maintain a clock cycle overhead of under 3%. In addition, when implementing our error detection method on different FPGAs, including Zynq Ultrascale+, Artix-7, and Kintex Ultrascale+, we achieve comparable throughput while introducing a mere 2% increase in area compared with the original hardware implementations.","2024-03","2026-04-09 21:05:16","2026-05-03 10:09:19","2026-04-09 21:05:14","592-596","","3","32","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 9; Correspondence Address: M.M. Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>","","","Field programmable gate arrays (FPGA); Public key cryptography; Hardware; Geometry; Field programmables; Field-programmable gate array; Programmable gate array; Error correction; Field programmable gate array; Fault detection; Clocks; Error detection; Logic gates; Elliptic curve cryptography; field-programmable gate array (FPGA); reliability; Elliptic curve; Curve cryptography; Faults detection; Verylarge-scale integrations (VLSI); Error correction codes; window method; Window methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIXS3X9E","conferencePaper","2024","Kifouche, Abdenour; Azzaz, Mohamed Salah; Alloun, Youcef; Merdaci, Walid","Design and Implementation on FPGA of a Real-Time Secure Audio Communication System","2024 6th International Conference on Communications, Signal Processing, and their Applications (ICCSPA)","","2767-7702","10.1109/ICCSPA61559.2024.10794211","https://ieeexplore.ieee.org/document/10794211/","In communication systems, data transmitted over networks must be protected against access by unauthorized parties. Indeed, existing audio systems are based on classical cryptographic algorithms. However, the reliability of some of these algorithms is no longer guaranteed, and others need significant resources with regard to memory, energy, and computation time, making them unsuitable for resource-constrained boards. To rise to these challenging issues, this paper develops a secure real-time audio communication architecture based on chaotic systems. This architecture is implemented on a Nexys FPGA board. The encryption scheme undergoes two consecutive stages of confusion and diffusion. Statistical results confirm the robustness of the proposed encryption scheme against many attacks based on the NIST test, key sensitivity, key size, information entropy, and statistical analysis. The implementation results include 21% of logic elements and 0.43 W of dynamic power to carry out the desired functions. The proposed scheme can reach a maximum frequency of 254.38 MHz. Compared to related work, this paper proposes a lightweight encryption system able to be implemented in different resource-constrained hardware boards. In addition, the proposed solution covers the entire life cycle of an audio communication system, including audio acquisition, filtering, encryption/decryption, and data sending/receiving over WiFi. These features guarantee the successful use of this solution in audio communications systems.","2024-07","2026-04-09 21:05:16","2026-05-03 10:17:38","2026-04-09 21:05:16","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2767-7702","<p>Export Date: 02 May 2026; Cited By: 1; Correspondence Address: A. Kifouche; Ecole Militaire Polytechnique, Electronic and Digital Systems Laboratory, Algiers, Algeria; email: abdenour.kifouche@esiee.fr</p>","","","Network security; Real- time; Real-time; FPGA; Integrated circuit design; Cryptography; Cryptographic algorithms; Security; security; Design and implementations; Communications systems; Audio; Audio communications; Audio systems; Chaos theory; Data communication systems; Encryption schemes; Memory computations; Memory energies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 6th International Conference on Communications, Signal Processing, and their Applications (ICCSPA)","","","","","","","","","","","","","","",""
"95UWL5SG","journalArticle","2023","Xi, Xiaodan; Li, Ge; Wang, Ye; Orshansky, Michael","A Provably Secure Strong PUF Based on LWE: Construction and Implementation","IEEE Transactions on Computers","","1557-9956","10.1109/TC.2022.3207119","https://ieeexplore.ieee.org/document/9900128/","We construct a strong physical unclonable function (PUF) with provable security against machine learning (ML) attacks on both classical and quantum computers. The security is guaranteed by the cryptographic hardness of learning decryption functions of public-key cryptosystems, and the hardness of the learning-with-errors (LWE) problem defined on integer lattices. We call our construction the lattice PUF. We construct lattice PUF with a physically obfuscated key and an LWE decryption function block. To allow deployments in different scenarios, we demonstrate designs with different latency-area trade-offs. A compact design uses a highly serialized linear-feedback shift register (LFSR) and LWE decryption function, while a latency-optimized design uses an unrolled LFSR and a parallel datapath. We prototype lattice PUF designs with 2<sup>136</sup>2136 challenge-response pairs (CRPs) on a spartan 6 field-programmable gate array (FPGA). In addition to theoretical security guarantee, we evaluate empirical resistance to the various leading ML techniques: the prediction error remains above 49.76%49.76% after 1 million training CRPs. The resource-efficient design requires only 45 slices for PUF logic proper, and 27 slices for reverse fuzzy extractor. The latency-optimized design achieves a 148X148X reduction in latency, at a 10X10X increase in PUF hardware utilization. The mean uniformity of PUF responses is 49.98%49.98%, the mean uniqueness is 50.00%50.00%, and the mean reliability is 1.26%1.26%.","2023-02","2026-04-09 21:07:21","2026-05-03 09:34:56","2026-04-09 21:06:33","346-359","","2","72","","","A Provably Secure Strong PUF Based on LWE","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 11; Correspondence Address: G. Li; The University of Texas at Austin, Department of Electrical and Computer Engineering, Austin, 78712, United States; email: lige@utexas.edu; CODEN: ITCOB</p>","","","Hardware security; Quantum computers; Quantum cryptography; Lattice; Public key cryptography; Hardware; Computer hardware; Learning with Errors; Economic and social effects; lattice cryptography; Lattice cryptography; design space exploration; Resistance; Strong PUF; Design use; Hardness; ML resistance; PAC learning; Picture archiving and communications systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z33YRIBQ","conferencePaper","2025","H., Aravind; G., Dineshkumar; R., Sudharsan; R., Mohaprasath S.; N., Mohankumar","Secured Lightweight TRNG Design Using Encrypt Flip-Flop Architecture","2025 IEEE 5th International Conference on VLSI Systems, Architecture, Technology and Applications (VLSI SATA)","","","10.1109/VLSISATA65374.2025.11070087","https://ieeexplore.ieee.org/document/11070087/","The development of a True Random Number Generator (TRNG) is crucial for enhancing security in a cryptographic system, or in general where high unpredictability is insisted upon. True randomness remains as elusive as it has always been since current approaches are complex and depend primarily on unique physical phenomena such as quantum effects, light, or electrical currents. This paper is centered on the design of a lightweight TRNG that produces incalculable bitstreams for secure applications, such as payment systems and secure identification, to generate cryptographic keys and ensure secure operations without excessive computational load. Our implementation utilizes an Encrypt Flip-Flop and Von-Neumann technique to leverage the non-linearity. By making use of purely digital components of the VLSI framework, the proposed TRNG model was implemented on PYNQ-Z2 FPGA board. The proposed TRNG met all NIST SP 800–22 and AIS31 statistical test requirements, which recorded a Hamming distance of 47.98%, demonstrating its robustness and suitability for practical secure applications. Additionally, to further validate its reliability, scatter plots of both the 8-bit and 64-bit variants were included. This delivers a practical, lightweight, and strong solution for secure communication and other applications demanding significant randomness, such as printed electronics, wearables, or IoT devices.","2025-05","2026-04-09 21:07:21","2026-05-03 10:06:56","2026-04-09 21:06:40","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 1</p>","","","Hardware security; Integrated circuit design; 'current; Cryptography; Cryptographic systems; Architecture; Number theory; Random number generation; NIST; Ciphertext; Encryption; Pseudo-random number generator; Pseudo-Random Number Generator (PRNG); Pseudorandom number generators; Random number generators; Random processes; True randoms; Hardware Security; Hamming distance; True random number generator; Physical phenomena; Generator design; True Random Number Generator (TRNG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE 5th International Conference on VLSI Systems, Architecture, Technology and Applications (VLSI SATA)","","","","","","","","","","","","","","",""
"PKMYWR85","conferencePaper","2025","Rajan, Anand; Joseph, Delna; Wilson, Geon; Pauly, Sinta; Rajan, Bindhu K","Design and Analysis of SHA-256 Hash Function Using FPGA for Secure Data Processing","2025 11th International Conference on Smart Computing and Communications (ICSCC)","","","10.1109/ICSCC66177.2025.11233390","https://ieeexplore.ieee.org/document/11233390/","Secure Hash Algorithm (SHA) is a set of cryptographic hashing algorithms designed to generate fixed-size output hash value from input data of any size. This paper provide an efficient design and synthesis-level study of the SHA-256 cryptographic hash algorithm on various 7th generation fieldprogrammable gate array(FPGA). SHA-256 hash function is designed to optimize performance at the expense of resources, thereby making it useful for secure communication, blockchain, and data integrity verification applications. For high-throughput and low-latency designs, sophisticated design techniques like pipelining, loop unrolling, and resource sharing are used. The design effectively manages the \mathbf6 4-round compression function of SHA-256 with correct intermediate hash updates and high security against collision attacks. Comprehensive testing and verification with standard SHA-256 test vectors validate the correctness and reliability of the design. Performance analysis on the Spartan-7 FPGA illustrates effective resource utilization with low area usage, along with optimized power usage. Kintex-7, Artix-7, Kria K24C FPGA platforms are compared to emphasize area utilization versus power efficiency trade-offs. The Spartan7 FPGA comparitively balances the usage of Look-Up Tables, Flip-flops and Buffers, with a moderate power consumption, mostly in the form of dynamic power. In comparison, the Kria K24C FPGA shows the highest power consumption, whereas the Artix-7 utilizes the lowest number of Look-Up Tables and Flip-flops respectively. These results confirm the viability of FPGA-based SHA-256 implementations for secure usage, such as blockchain, digital signatures, and data integrity checking. The scalable modular design provides straightforward scalability and integration into high-level cryptographic systems.","2025-07","2026-04-09 21:07:21","2026-05-03 10:20:49","2026-04-09 21:06:42","1-8","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 0</p>","","","Authentication; Hardware security; Network security; Field programmable gate arrays (FPGA); Integrated circuit design; Table lookup; Hash functions; Block-chain; cryptography; Lookup tables (LUTs); Gate arrays; Design and analysis; Electric power utilization; SHA; Design for testability; Data integrity; Secure Hash Algorithm (); Cryptographic hashing; HDL; MD5; Secure data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 11th International Conference on Smart Computing and Communications (ICSCC)","","","","","","","","","","","","","","",""
"VA3II6P3","conferencePaper","2024","Parate, Pruthvi; Shaju, Alwin; Krishna Reddy, Sanampudi Gopala; R, Vasanthi D; Rao, Madhav","Hardware-Efficient ECC Processor Design using Non-Homogeneous Split Hybrid Karatsuba Multiplier","2024 IEEE Computer Society Annual Symposium on VLSI (ISVLSI)","","2159-3477","10.1109/ISVLSI61997.2024.00091","https://ieeexplore.ieee.org/document/10682778/","Elliptic Curve Cryptography(ECC) is a distinct and efficient public-key cryptography method that balances security and performance well, with shorter key lengths. A primary component of ECC is the multiplier unit which performs scalar multiplication operations. This work implements a hardware-efficient ECC design with non-homogeneous M-Term Hybrid Karatsuba multiplier structure for \textGF(2^233) Montgomery Point multiplication, and is further compared with the state-of-the-art (SOTA) ECC processors. The proposed design was implemented and verified on FPGA board (Zynq ZU19EG) and also synthesized using 45 nm technology library on the Cadence-Genus tool. Overall two variants of ECC designs engineered with eight individual polynomial multipliers were evaluated. The M-Term Non-Homogeneous Karatsuba Multiplier (MNHKA) and M-Term Non-Homogeneous Overlap-free Karatsuba Multiplier (MNHOKA) incorporated ECC processors exhibited the best hardware-efficient designs on FPGA and on silicon, among all the variants investigated. LUT savings of 34.74% with Figure-of-merit (FoM) enhancement of 86.70% was characterized for MNHKA designed ECC processor in FPGA over SOTA design. On silicon, MNHOKA incorporated ECC exhibited maximum footprint savings of 55.86%, and highest ADP gain of 53.93%, incurring comparable delay when compared with SOTA designs. The novel and efficient ECC accelerator designs to enhance the reliability of the hardware security units, are made freely available for further usage.","2024-07","2026-04-09 21:07:21","2026-05-03 10:21:19","2026-04-09 21:06:49","475-480","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2159-3477","<p>Export Date: 02 May 2026; Cited By: 3; Correspondence Address: P. Parate; IIIT Bangalore, India; email: pruthvi.parate@iiitb.ac.in; A. Shaju; IIIT Bangalore, India; email: alwin.shaju@iiitb.ac.in</p>","","","Hardware security; Network security; Integrated circuit design; Printed circuit design; Public key cryptography; Multiplying circuits; Polynomials; Hardware accelerators; Structural dynamics; Elliptic curve cryptography; Crypto-processor; Hardware accelerator; Elliptic curve; Curve cryptography; ECC; Crypto Processor; Elliptic curve cryptography processors; Karatsuba; Non-homogeneous; Overlap-free-karatsuba; Overlap-Free-Karatsuba; Polynomial multiplier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE Computer Society Annual Symposium on VLSI (ISVLSI)","","","","","","","","","","","","","","",""
