"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"LXY8DW5W","conferencePaper","2024","Yu, Xinglong; Sun, Yi; Zhao, Yifan; Kuang, Honglin; Han, Jun","RVCE-FAL: A RISC-V Scalar-Vector Custom Extension for Faster FALCON Digital Signature","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","","1558-1101","10.23919/DATE58400.2024.10546713","https://ieeexplore.ieee.org/document/10546713/","The National Institute of Standards and Technology (NIST) has selected FALCON as one of the standardized digital signature algorithms against quantum attacks in 2022. Compared with the other post-quantum cryptography (PQC) schemes, lattice-based FALCON is more appropriate for future Internet of Things (loT) applications due to the fastest signature verification process and the lowest transmission overhead. In this paper, we propose a custom extension based on the RISC-V scalar-vector framework for efficient implementation of FALCON. To our best knowledge, this work is the first hardware-software co-design for complete FALCON signature generation and verification routines. Besides, we design the first FALCON Gaussian sampling hardware and a RISC-V vector extension (RVV) based domain-specific core. The proposed architecture accelerates kernel operations in FALCON, such as discrete Gaussian sampling, number theoretic transform (NTT), inverse NTT, and polynomial operations. Compared with the reference implementation, results on the gem5-RTL simulation platform present a speedup for signature generation and verification of up to 18 x and 6.9 x.","2024-03","2026-04-09 14:40:27","2026-05-03 09:56:15","2026-04-09 14:39:34","1-6","","","","","","RVCE-FAL","","","","","","","","","","","","IEEE Xplore","","ISSN: 1558-1101","<p>Export Date: 02 May 2026; Cited By: 12</p>; <p>Export Date: 02 May 2026; Cited By: 12</p>","/Users/mac/Zotero/storage/F47TICPM/Yu et al. - 2024 - RVCE-FAL A RISC-V Scalar-Vector Custom Extension for Faster FALCON Digital Signature.pdf","","Authentication; Post quantum cryptography; post-quantum cryptography; Quantum cryptography; National Institute of Standards and Technology; Gaussians; Hardware-software codesign; Simulation platform; FALCON; Number-theoretic transforms; Gaussian distribution; Discrete gaussian sampling; Signature verification; Verification; Vectors; Signature generation; discrete Gaussian sampling; RISC-V custom extension; vector architecture; Vector architectures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","","","","","","","","","","","","","","",""
"IV3JH6S3","conferencePaper","2025","Cornett, Ethan; Magesh, Rahul; Pendyala, Sharath; Kavun, Elif Bilge; Aysu, Aydin","Deus Ex LLMs: AI vs Humans in Post-Quantum Cryptographic Hardware Code Generation","2025 IFIP/IEEE 33rd International Conference on Very Large Scale Integration (VLSI-SoC)","","2324-8440","10.1109/VLSI-SoC64688.2025.11421711","https://ieeexplore.ieee.org/document/11421711/","Emerging Post-Quantum Cryptographic (PQC) schemes such as FALCON demand highly optimized hardware implementations to meet strict area and execution time constraints on embedded devices. Traditional hardware designs rely heavily on expert-crafted Register Transfer Level (RTL) or High Level Synthesis (HLS) code, which is time-consuming and error-prone. In this work, we explore the use of large language models (LLMs) for accelerating the development of cryptographic hardware, focusing on FALCON’s performance-critical Samplerz subroutine. We propose a design flow that iteratively leverages LLMs to generate, refine, and evaluate synthesizable C code using HLS tools. We analyze generated designs across a range of models (e.g., GPT-4, Claude, Gemini, Grok), compare them with prior hand-crafted RTL designs, and report implementation metrics including Area-Delay Product (ADP) and synthesis convergence. Alongside achieving implementations within 4% execution time and 30% area of expert-tuned code, our results demonstrate that LLMs can discover novel hardware optimizations. We finally identify key challenges in prompt engineering, numerical stability, and testbench overfitting, and provide actionable recommendations for future AI-assisted hardware design frameworks.","2025-10","2026-04-09 14:40:27","2026-05-03 10:10:28","2026-04-09 14:39:39","1-5","","","","","","Deus Ex LLMs","","","","","","","","","","","","IEEE Xplore","","ISSN: 2324-8440","<p>Export Date: 02 May 2026; Cited By: 0</p>","/Users/mac/Zotero/storage/9IC56HWM/Cornett et al. - 2025 - Deus Ex LLMs AI vs Humans in Post-Quantum Cryptographic Hardware Code Generation.pdf","","Hardware security; Post quantum cryptography; Quantum cryptography; Post quantum; Iterative methods; Post-Quantum Cryptography; Codes (symbols); Language model; Large language model; Computer hardware; Hardware-software codesign; FALCON; C (programming language); Software engineering; Computation theory; High level synthesis; AI; Codegeneration; Cryptographic hardware; Hardware design; High-level synthesis; HLS; LLMs; Register-transfer level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IFIP/IEEE 33rd International Conference on Very Large Scale Integration (VLSI-SoC)","","","","","","","","","","","","","","",""
"GCLVQGD8","conferencePaper","2019","Wei, Xuechao; Liang, Yun; Cong, Jason","Overcoming Data Transfer Bottlenecks in FPGA-based DNN Accelerators via Layer Conscious Memory Management","2019 56th ACM/IEEE Design Automation Conference (DAC)","","0738-100X","","https://ieeexplore.ieee.org/document/8806999/","Deep Neural Networks (DNNs) are becoming more and more complex than before. Previous hardware accelerator designs neglect the layer diversity in terms of computation and communication behavior. On-chip memory resources are underutilized for the memory bounded layers, leading to suboptimal performance. In addition, the increasing complexity of DNN structures makes it difficult to do on-chip memory allocation. To address these issues, we propose a layer conscious memory management framework for FPGA-based DNN hardware accelerators. Our framework exploits the layer diversity and the disjoint lifespan information of memory buffers to efficiently utilize the on-chip memory to improve the performance of the layers bounded by memory and thus the entire performance of DNNs. It consists of four key techniques working coordinately with each other. We first devise a memory allocation algorithm to allocate on-chip buffers for the memory bound layers. In addition, buffer sharing between different layers is applied to improve on-chip memory utilization. Finally, buffer prefetching and splitting are used to further reduce latency. Experiments show that our techniques can achieve 1.36X performance improvement compared with previous designs.","2019-06","2026-04-09 14:40:27","2026-05-03 10:04:31","2026-04-09 14:39:41","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 0738-100X","","/Users/mac/Zotero/storage/N7F94RVG/Wei et al. - 2019 - Overcoming Data Transfer Bottlenecks in FPGA-based DNN Accelerators via Layer Conscious Memory Manag.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 56th ACM/IEEE Design Automation Conference (DAC)","","","","","","","","","","","","","","",""
"GD755GWC","journalArticle","2026","Li, Wenqian; Wei, Hanyu; Shen, Shiyu; Yang, Hao; Dai, Wangchen; Zhao, Yunlei","cuFalcon: An Adaptive Parallel GPU Implementation for High-Performance Falcon Acceleration","IEEE Transactions on Parallel and Distributed Systems","","1558-2183","10.1109/TPDS.2026.3675891","https://ieeexplore.ieee.org/document/11443236/","The rapid advancement of quantum computing has ushered in a new era of post-quantum cryptography, urgently demanding quantum-resistant digital signatures to secure modern communications and transactions. Among NIST-standardized candidates, Falcon stands out because it is a compact lattice-based signature scheme suitable for size-sensitive applications. In this paper, we present cuFalcon, a high-throughput GPU implementation of Falcon that addresses its computational bottlenecks through adaptive parallel strategies. At the operational level, we optimize Falcon key components for GPU architectures through memory-efficient FFT, adaptive parallel ffSampling, and a compact computation mode. For signature-level optimization, to improve scalability across different GPU architectures, we implement three versions of cuFalcon: the raw key version, the expanded key version, and the balanced version. Additionally, we design batch processing, streaming mechanisms, and memory pooling to handle multiple signature tasks efficiently. Ultimately, performance evaluations show significant improvements, with the raw key version achieving 172 k signatures per second and the expanded key version reaching 201 k. Compared to the raw key version, the balanced version achieves a 7% improvement in throughput, while compared to the expanded key version, it reduces memory usage by 70%. Furthermore, our raw key version implementation outperforms the reference implementation by 36.74 × and achieves a 2.71× speedup over the state-of-the-art GPU implementation.","2026-05","2026-04-09 14:40:27","2026-05-03 09:55:02","2026-04-09 14:39:44","1153-1167","","5","37","","","cuFalcon","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 0</p>; <p>Export Date: 02 May 2026; Cited By: 0; Correspondence Address: Y. Zhao; Fudan University, School of Computer Science, Shanghai, 200438, China; email: ylzhao@fudan.edu.cn; CODEN: ITDSE</p>","/Users/mac/Zotero/storage/RXE4TY3Q/Li et al. - 2026 - cuFalcon An Adaptive Parallel GPU Implementation for High-Performance Falcon Acceleration.pdf","","Falcon; Network security; Post quantum cryptography; Quantum computers; Quantum Computing; Quantum cryptography; Fast fourier; Lattice-based; Post-quantum cryptography; Acceleration; Performance; Fast Fourier transforms; Throughput; Memory architecture; Computational efficiency; Program processors; Graphics processing unit; Parallel architectures; Fourier sampling; Batch data processing; fast fourier sampling; Fast fourier sampling; GPU acceleration; GPU accelerations; GPU implementation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXQCTJPY","journalArticle","2022","Sarker, Ausmita; Mozaffari Kermani, Mehran; Azarderakhsh, Reza","Efficient Error Detection Architectures for Postquantum Signature Falcon’s Sampler and KEM SABER","IEEE Transactions on Very Large Scale Integration (VLSI) Systems","","1557-9999","10.1109/TVLSI.2022.3156479","https://ieeexplore.ieee.org/document/9736448/","Among the National Institute for Standards and Technology (NIST) postquantum cryptography (PQC) standardization Round 3 finalists (announced in 2020 and anticipated to conclude in 2022–2024), SABER and Falcon are efficient key encapsulation mechanism (KEM) and compact signature scheme, respectively. SABER is a simple and flexible cryptographic scheme, highly suitable for thwarting potential attacks in the postquantum era. Implementing SABER can be performed solely in hardware (HW) or on HW/software coprocessors. On the other hand, the compact key size, efficient design, and strong reliability proof in the quantum random oracle model (QROM) make Falcon a highly suitable signature algorithm for PQC. Although Falcon is crucial as a PQC signature scheme, the utilization of the Gaussian sampler makes it vulnerable to malicious attacks, e.g., fault attacks. This is the first work to present error detection schemes embedded efficiently in SABER as well as Falcon’s sampler architectures, which can detect both transient and permanent faults. Moreover, we implement HW design for the ModFalcon signature algorithm as well as the Gaussian sampler. These schemes are implemented on a formerly Xilinx field-programmable gate array (FPGA) family, for both SABER and Falcon variants, where we assess the error coverage and the performance. The proposed schemes incur low overhead (the area, delay, and power overheads being 22.59%, 19.77%, and 10.67%, respectively, in the worst case) while providing a high fault detection rate (99.9975% in the worst case scenario), making them suitable for high efficiency and compact HW implementations of constrained applications.","2022-06","2026-04-09 14:40:27","2026-05-03 10:23:45","2026-04-09 14:39:48","794-802","","6","30","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 39</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>; <p>Export Date: 02 May 2026; Cited By: 39; Correspondence Address: M. Mozaffari Kermani; University of South Florida, Department of Computer Science and Engineering, Tampa, 33620, United States; email: mehran2@usf.edu; CODEN: IEVSE</p>","/Users/mac/Zotero/storage/GYHK7XM7/Sarker et al. - 2022 - Efficient Error Detection Architectures for Postquantum Signature Falcon’s Sampler and KEM SABER.pdf","","Authentication; Network security; Post quantum cryptography; Quantum cryptography; Lattice; Side channel attack; Field programmable gate arrays (FPGA); Integrated circuit design; Key encapsulation mechanisms; Public key cryptography; Field-programmable gate array; Learning with Errors; Computer architecture; Timing circuits; Fault detection; Circuit faults; Error detection; Field-programmable gate array (FPGA); Key encapsulation mechanism; key encapsulation mechanisms (KEM); Learning with error; learning with errors (LWEs); Learning with rounding; learning with rounding (LWR); Logic gates; National institute for standards and technologies; Postquantum cryptography; postquantum cryptography (PQC); Quantum random oracle model .; quantum random oracle model (QROM); Random Oracle model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYZUYGNX","conferencePaper","2017","Wei, Xuechao; Yu, Cody Hao; Zhang, Peng; Chen, Youxiang; Wang, Yuxin; Hu, Han; Liang, Yun; Cong, Jason","Automated systolic array architecture synthesis for high throughput CNN inference on FPGAs","2017 54th ACM/EDAC/IEEE Design Automation Conference (DAC)","","","10.1145/3061639.3062207","https://ieeexplore.ieee.org/document/8060313/","Convolutional neural networks (CNNs) have been widely applied in many deep learning applications. In recent years, the FPGA implementation for CNNs has attracted much attention because of its high performance and energy efficiency. However, existing implementations have difficulty to fully leverage the computation power of the latest FPGAs. In this paper we implement CNN on an FPGA using a systolic array architecture, which can achieve high clock frequency under high resource utilization. We provide an analytical model for performance and resource utilization and develop an automatic design space exploration framework, as well as source-to-source code transformation from a C program to a CNN implementation using systolic array. The experimental results show that our framework is able to generate the accelerator for real-life CNN models, achieving up to 461 GFlops for floating point data type and 1.2 Tops for 8–16 bit fixed point.","2017-06","2026-04-09 14:40:27","2026-05-03 09:48:59","2026-04-09 14:39:53","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","","","/Users/mac/Zotero/storage/MULP6FLN/Wei et al. - 2017 - Automated systolic array architecture synthesis for high throughput CNN inference on FPGAs.pdf; /Users/mac/Zotero/storage/2GRRLA64/Wei et al. - 2017 - Automated Systolic Array Architecture Synthesis for High Throughput CNN Inference on FPGAs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017 54th ACM/EDAC/IEEE Design Automation Conference (DAC)","","","","","","","","","","","","","","",""
"UH5LLN9V","conferencePaper","2026","Shrivastava, Rishabh; Banerjee, Utsav","Post-Quantum HAWK Signature Acceleration with RISC-V-Based Hardware-Software Co-Design","2026 39th International Conference on VLSI Design & 25th International Conference on Embedded Systems (VLSID)","","2380-6923","10.1109/VLSID68508.2026.00088","https://ieeexplore.ieee.org/document/11433250/","Advances in quantum computing technology have motivated the development of post-quantum cryptography (PQC) algorithms. HAWK is a new post-quantum digital signature scheme and the only lattice-based candidate selected for Round 2 of the “Additional Digital Signatures” phase of the NIST PQC Standardization process. HAWK offers compact key and signature sizes compared to NIST standard ML-DSA (Dilithium), and its simple design avoids the use of floating-point arithmetic unlike NIST standard FN-DSA (FALCON). This makes HAWK very well suited for resource-constrained applications. We perform software runtime profiling of HAWK signature computation and verification on a resource-efficient Vex RISC-V processor core, and identify Keccak permutations and polynomial transformations as the most computationally expensive functions. In this work, we demonstrate light-weight hardware-software co-design of HAWK with these operations accelerated using Vex RISC-V Custom Function Units and accompanying custom instructions. We present multiple design variants with different degrees of acceleration, and our best design achieves \approx 3 \times speedup and \approx 40 % reduction in area-time-product compared to the baseline when implemented on a Xilinx Artix-7 FPGA.","2026-01","2026-04-09 14:40:27","2026-05-03 10:35:15","2026-04-09 14:39:56","437-442","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2380-6923","<p>Export Date: 02 May 2026; Cited By: 0</p>; <p>Export Date: 02 May 2026; Cited By: 0</p>","/Users/mac/Zotero/storage/9AH9W5ME/Shrivastava and Banerjee - 2026 - Post-Quantum HAWK Signature Acceleration with RISC-V-Based Hardware-Software Co-Design.pdf","","Authentication; Network security; Post quantum cryptography; post-quantum cryptography; Quantum computers; Quantum cryptography; Electronic document identification systems; Lattice; Field programmable gate arrays (FPGA); FPGA; Hardware acceleration; Integrated circuit design; Computer hardware; digital signature; Hardware-software codesign; FFT; NTT; Polynomials; Software design; lattice; Application programs; Verification; NIST PQC; NIST post-quantum cryptography; Reduced instruction set computing; Crystal lattices; IoT; CFU; custom instructions; hardware acceleration; Keccak; Vex RISC-V; Custom instruction; HAWK; Interlocking signals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2026 39th International Conference on VLSI Design & 25th International Conference on Embedded Systems (VLSID)","","","","","","","","","","","","","","",""
"EP3FP6LS","journalArticle","2022","Karabulut, Emre; Alkim, Erdem; Aysu, Aydin","Efficient, Flexible, and Constant-Time Gaussian Sampling Hardware for Lattice Cryptography","IEEE Transactions on Computers","","1557-9956","10.1109/TC.2021.3107729","https://ieeexplore.ieee.org/document/9522059/","This paper proposes a discrete Gaussian sampling hardware design that can flexibly support different sampling parameters, that is more efficient (in area-delay product) compared to the majority of earlier proposals, and that has constant execution time. The proposed design implements a Cumulative Distribution Table (CDT) approach, reduces the table size with Gaussian convolutions, and adopts an innovative fusion tree search algorithm to achieve a compact and fast sampling technique—to our best knowledge, this is the first hardware implementation of fusion tree search algorithm. The proposed hardware can support all the discrete Gaussian distributions used in post-quantum digital signatures and key encapsulation algorithms (FALCON, qTESLA, and FrodoKEM), the homomorphic encryption library of SEAL, and other algorithms such BLISS digital signature and LP public-key encryption. Our proposed hardware can be configured at design-time to optimize a single configuration or at run-time to support multiple Gaussian distribution parameters. Our design, furthermore, has constant-time behavior by design, eliminating timing side-channel attacks—this is achieved by reading all table contents at the same time to also reduce the latency. The results on a Xilinx Virtex-7 FPGA show that our solution can outperform all prior proposals in area-delay product by 1.67–235.88×, only falling short to those designed for the LP encryption scheme.","2022-08","2026-04-09 14:40:27","2026-05-03 10:16:55","2026-04-09 14:40:02","1810-1823","","8","71","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 11</p>; <p>Export Date: 02 May 2026; Cited By: 11; Correspondence Address: E. Karabulut; North Carolina State University, Department of Electrical and Computer Engineering, 27606, United States; email: ekarabu@ncsu.edu; CODEN: ITCOB</p>","/Users/mac/Zotero/storage/CAK82R9I/Karabulut et al. - 2022 - Efficient, Flexible, and Constant-Time Gaussian Sampling Hardware for Lattice Cryptography.pdf","","Quantum theory; Side channel attack; FPGA; Hardware implementations; Public key cryptography; Cumulative distribution; Trees (mathematics); Product design; Gaussian distribution; Discrete gaussian sampling; Digital libraries; Gaussian convolution; Ho-momorphic encryptions; lattice cryptography; Learning algorithms; Public-key encryption; Single configuration; Timing side channels; Tree search algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SNCCZJM","journalArticle","2019","Zhang, Chen; Sun, Guangyu; Fang, Zhenman; Zhou, Peipei; Pan, Peichen; Cong, Jason","Caffeine: Toward Uniformed Representation and Acceleration for Deep Convolutional Neural Networks","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","1937-4151","10.1109/TCAD.2017.2785257","https://ieeexplore.ieee.org/document/8497058/","With the recent advancement of multilayer convolutional neural networks (CNNs) and fully connected networks (FCNs), deep learning has achieved amazing success in many areas, especially in visual content understanding and classification. To improve the performance and energy efficiency of the computation-demanding CNN, the FPGA-based acceleration emerges as one of the most attractive alternatives. In this paper, we design and implement Caffeine, a hardware/software co-designed library to efficiently accelerate the entire CNN and FCN on FPGAs. First, we propose a uniformed convolutional matrix-multiplication representation for both computation-bound convolutional layers and communication-bound FCN layers. Based on this representation, we optimize the accelerator microarchitecture and maximize the underlying FPGA computing and bandwidth resource utilization based on a revised roofline model. Moreover, we design an automation flow to directly compile highlevel network definitions to the final FPGA accelerator. As a case study, we integrate Caffeine into the industry-standard software deep learning framework Caffe. We evaluate Caffeine and its integration with Caffe by implementing VGG16 and AlexNet networks on multiple FPGA platforms. Caffeine achieves a peak performance of 1460 giga fixed point operations per second on a medium-sized Xilinx KU060 FPGA board; to our knowledge, this is the best published result. It achieves more than 100× speedup on FCN layers over prior FPGA accelerators. An end-to-end evaluation with Caffe integration shows up to 29× and 150× performance and energy gains over Caffe on a 12-core Xeon server, and 5.7× better energy efficiency over the GPU implementation. Performance projections for a system with a high-end FPGA (Virtex7 690t) show even higher gains.","2019-11","2026-04-09 14:40:27","2026-05-03 10:39:03","2026-04-09 14:40:03","2072-2085","","11","38","","","Caffeine","","","","","","","","","","","","IEEE Xplore","","","","/Users/mac/Zotero/storage/Q6APS36H/Zhang et al. - 2019 - Caffeine Toward Uniformed Representation and Acceleration for Deep Convolutional Neural Networks.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RAXYY5PC","journalArticle","2025","Dai, Ruihao; Dong, Jiankuo; Qiu, Mingrui; Dong, Zhenjiang; Xiao, Fu; Lin, Jingqiang","GOLF: Unleashing GPU-Driven Acceleration for FALCON Post-Quantum Cryptography","IEEE Transactions on Information Forensics and Security","","1556-6021","10.1109/TIFS.2025.3599681","https://ieeexplore.ieee.org/document/11129029/","Quantum computers leverage qubits to solve certain computational problems significantly faster than classical computers. This capability poses a severe threat to traditional cryptographic algorithms, leading to the rise of post-quantum cryptography (PQC) designed to withstand quantum attacks. FALCON, a lattice-based signature algorithm, has been selected by the National Institute of Standards and Technology (NIST) as part of its post-quantum cryptography standardization process. However, due to the computational complexity of PQC, especially in cloud-based environments, throughput limitations during peak demand periods have become a bottleneck, particularly for FALCON. In this paper, we introduce GOLF (GPU-accelerated Optimization for Lattice-based FALCON), a novel GPU-based parallel acceleration framework for FALCON. GOLF includes algorithm porting to the GPU, compatibility modifications, multi-threaded parallelism with distinct data, single-thread optimization for single tasks, and specific enhancements to the Fast Fourier Transform (FFT) module within FALCON. Our approach achieves unprecedented performance in FALCON acceleration on GPUs, setting the highest throughput record in the history of FALCON digital signature generation and verification. On the NVIDIA RTX 4090, GOLF reaches a signature generation throughput of 420.25 kops/s and a signature verification throughput of 10,311.04 kops/s. These results represent a 58.05\times / 73.14\times improvement over the reference FALCON implementation and a 7.17\times / 3.79\times improvement compared to the fastest known GPU implementation to date. Additionally, since we have not modified the content of the algorithm, but only optimized its engineering implementation, the security of the algorithm has not changed, and the security of the original algorithm has been maintained. GOLF demonstrates that GPU acceleration is not only feasible for post-quantum cryptography but also crucial for addressing throughput bottlenecks in real-world applications.","2025","2026-04-09 14:40:27","2026-05-03 10:09:39","2026-04-09 14:40:11","9441-9453","","","20","","","GOLF","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 1</p>; <p>Export Date: 02 May 2026; Cited By: 1</p>","","","Authentication; Post quantum cryptography; Quantum cryptography; Lattice-based; Post-quantum cryptography; Acceleration; Qubits; FALCON; Throughput; Program processors; Quanta computers; Optimisations; Signature verification; Graphics processing unit; GPU; Signature generation; CUDA; Computational problem; GPU-accelerated; Sports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5WGRVQVS","conferencePaper","2025","Chen, Shuyi; Ming, Jingdian; Liu, Yuejun; Gao, Yiwen; Zhou, Yongbin","Masked Gadgets for Integer-Floating-Point Conversion with Applications to Falcon","2025 IEEE 43rd International Conference on Computer Design (ICCD)","","2576-6996","10.1109/ICCD65941.2025.00078","https://ieeexplore.ieee.org/document/11310958/","Falcon has been selected by the National Institute of Standards and Technology (NIST) as one of the standardized post-quantum digital signature algorithms. Unlike other candidate algorithms, Falcon relies heavily on floating-point operations, which are known to be vulnerable to side-channel attacks (SCAs). Although recent research proposes masking schemes for basic floating-point operations, secure conversion between integer and floating-point representations remains unaddressed. These conversions operate directly on the private key or other sensitive variables and therefore constitute a potential attack surface. This paper proposes new masking gadgets that securely perform conversions between integers and floating-point representations, addressing this previously unprotected surface. As part of the design, we optimize existing normalization and floating-point composition components to support the conversion process. We formally prove that our gadgets satisfy t-Non-Interference (t-\textNI) or t-Strong Non-Interference (t-SNI) in the probing model and evaluate their side-channel resistance using Test Vector Leakage Assessment (TVLA) on an Arm Cortex-M4 processor. We also assess performance on an Intel Core CPU, where the optimized normalization and floating-point composition components demonstrate improvements of approximately 47.6 % and 10.8 %, respectively, over prior work.","2025-11","2026-04-09 14:40:27","2026-05-03 10:05:25","2026-04-09 14:40:18","507-514","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2576-6996","<p>Export Date: 02 May 2026; Cited By: 0; Correspondence Address: S. Chen; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; email: chenshuyi@njust.edu.cn; J. Ming; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; email: mingjingdian@njust.edu.cn; Y. Liu; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; email: liuyuejun@njust.edu.cn; Y. Gao; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; email: gaoyiwen@njust.edu.cn; Y. Zhou; School of Cyber Science and Engineering, Nanjing University of Science and Technology, Nanjing, China; email: zhouyongbin@njust.edu.cn; CODEN: PIIPE</p>","/Users/mac/Zotero/storage/CR2KXDFN/Chen et al. - 2025 - Masked Gadgets for Integer-Floating-Point Conversion with Applications to Falcon.pdf","","Authentication; Falcon; Network security; Post quantum cryptography; Quantum cryptography; Side channel attack; Post-Quantum Cryptography; Digital arithmetic; Floating points; Program processors; Floating point operations; ARM processors; Masking; Integer point; Integer-floatingpoint conversion; Integer-FloatingPoint Conversion; Non interference; Normalisation; Point representations; Speech communication","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE 43rd International Conference on Computer Design (ICCD)","","","","","","","","","","","","","","",""
"UXRALBK5","journalArticle","2026","Chen, Shuyi; Shao, Honglin; Ming, Jingdian; Liu, Yuejun; Gao, Yiwen; Zhou, Yongbin","SERP-SCA: A Strengthened Side-Channel Attack Framework for FALCON Signature","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","1937-4151","10.1109/TCAD.2025.3608056","https://ieeexplore.ieee.org/document/11153992/","The National Institute of Standards and Technology (NIST) has selected Falcon as one of the standardized post-quantum digital signature algorithms, making the security of Falcon against side-channel attacks (SCAs) a critical area of concern. This article introduces SERP-SCA, a strengthened SCA framework for Falcon, which exploits leakage from floating-point multiplications to recover secret floating-point values, which can subsequently be mapped to the coefficients of the secret key. The framework adopts a divide-and-conquer strategy to target the mantissa, exponent, and sign bit of floating-point values, with specialized optimizations for attacks on the mantissa and exponent. For mantissa attacks, SERP-SCA integrates bit segmentation with a sequential attack strategy to fully exploit the leakage from mantissa multiplication and incorporates an error-correction mechanism (EC-Mechanism) to further enhance attack efficiency. For exponent attacks, SERP-SCA leverages fast Fourier transform (FFT) properties to narrow the enumeration space, significantly improving time efficiency. We conduct practical attacks on Falcon-512 and Falcon-1024 implementations running on ARM Cortex-M4. Compared with state-of-the-art methods, SERP-SCA achieves an improvement of 22.11% in success rate (SR) for Falcon-512 and 18.64% for Falcon-1024, with remarkable time efficiency gains of around 195 369\times and 183 175\times for mantissa attacks, and 180\times and 185\times for exponent attacks, respectively.","2026-04","2026-04-09 14:40:27","2026-05-03 10:05:23","2026-04-09 14:40:20","2028-2040","","4","45","","","SERP-SCA","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 0</p>; <p>Export Date: 02 May 2026; Cited By: 0; CODEN: ITCSD</p>","/Users/mac/Zotero/storage/3KFRSAL6/Chen et al. - 2026 - SERP-SCA A Strengthened Side-Channel Attack Framework for FALCON Signature.pdf","","Authentication; Falcon; Network security; Post quantum cryptography; Quantum cryptography; Digital signature algorithms; Fast fourier; Post quantum; Side channel attack; Side-channel attacks; Digital arithmetic; Fast Fourier transforms; Quantum digital signatures; Error correction; Floating points; Efficiency; fast Fourier transform (FFT); Point value; post-quantum cryptography (PQC); side-channel attacks (SCAs); Time efficiencies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
