"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"6CDJTVN6","journalArticle","2021","Pampaloni, Alessandra; Bellomo, Giovanni; Burioli, Sergio; De Matteis, Ernesto; Fabbricatore, Pasquale; Farinon, Stefania; Lackner, Friedrich; Levi, Filippo; Mariotto, Samuele; Musenich, Riccardo; Prioli, Marco; Sorbi, Massimo; Statera, Marco; Tommasini, Davide; Valente, R. U.","Preliminary Design of the Nb3Sn \cosþeta Short Model for the FCC","IEEE Transactions on Applied Superconductivity","","1558-2515","10.1109/TASC.2021.3061334","https://ieeexplore.ieee.org/document/9361140/","The next generation particle accelerators will need to increase by an order of magnitude the center-of-mass energy: a viable solution is a 100 TeV circular collider, temporarily called Future Circular Collider (FCC). To achieve this goal, a new generation of double aperture superconducting magnets, capable of generating a high quality, stable 16 T magnetic field in a 50 mm bore is being developed. In order to achieve this challenging task, the CERN's plan includes several intermediate steps in the development of accelerator-grade Nb3Sn magnets. The first constructive phase will be a 1.5 m long, single aperture cos-theta dipole, with a target central magnetic field of 12 T and an ultimate field of 14 T. In this contribution, the preliminary 2D design of this short model, named Falcon Dipole (Future Accelerator post-Lhc Cos þeta Optimized Nb₃ Sn Dipole) will be presented in detail. It features a 2-layers design, with Nb3Sn state-of-art conductor in order to generate the required field. A solution for the mechanical design will also be presented: the necessary pre-stress will be given by a shell-based concept using bladders and keys. This technique avoids giving all the pre-load with just the collaring and it allows to obtain about half of the pre-stress during the assembly of the magnet at room temperature, and full pre-stress in second instance thanks to the cool down. The FalconD project aims at gaining experience on the technology involved to reach fields above 11 T with Nb3Sn coils.","2021-08","2026-04-09 20:16:28","2026-05-03 10:21:38","2026-04-09 20:15:52","1-5","","5","31","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 15</p>","","","Accelerator dipoles; Binary alloys; Nb3Sn; Niobium alloys; Stresses; superconducting magnets; Superconducting magnets; Tin alloys; Magnetic fields; Center-of-mass energies; Central magnetic field; FCC; High energy physics; High quality; Magnets; Mechanical design; Pre loads; Preliminary design; Single aperture; Viable solutions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55VJFI9Y","conferencePaper","2020","Nasimi, Hikmat; Barbanera, Mattia; Citraro, Saverio; Magazzu, Carlo; Manfreda, Alberto; Massimo, Minuti","FPGA-Based Back-End Electronics for the Imaging X-Ray Polarimetry Explorer Mission","2020 IEEE Aerospace Conference","","1095-323X","10.1109/AERO47225.2020.9172625","https://ieeexplore.ieee.org/document/9172625/","The Imaging X-Ray Polarimetry Explorer (IXPE) is the next NASA small explorer mission, due to be launched with a Falcon 9 rocket on May 2021. IXPE will perform polarization measurements in the 2–8 keV band, complementing the unprecedented polarimetric capabilities with moderate-to-good imaging, spectroscopy, and timing. The scientific payload consists of three identical telescopes, each including a mirror module assembly and a detector unit at the focal plane. The core of each detector unit is a Gas Pixel Detector (GPD). We designed the GPD back-end electronics based on a radiation-tolerant FPGA for data acquisition and processing, event sequencing, and on-line data compression. Two custom digital serial interfaces-the Command and Control Interface (CCI) and the Science Data Interface (SDI)-implement the communication of the units with a central on-board computer. We designed and manufactured a comprehensive test equipment, based on a commercial FPGA hosted on a custom VME board, to emulate the functionality of the on-board computer that will operate the detector in flight. In this paper, we shall discuss the basic architectural choices behind the design of the GPD backend electronics, as well as the tests with X-rays performed in the lab using the aforementioned test equipment.","2020-03","2026-04-09 20:16:28","2026-05-03 10:25:11","2026-04-09 20:16:03","1-6","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 1095-323X","<p>Export Date: 02 May 2026; Cited By: 3</p>","","","Field programmable gate arrays (FPGA); NASA; Data handling; Rockets; Data acquisition; Command and control; Command and control systems; Ellipsometry; Equipment testing; Polarimeters; Polarimetric capabilities; Polarization measurements; Radiation tolerant; Scientific payloads; Serial interfaces; Small explorer missions; X rays; X-ray polarimetry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020 IEEE Aerospace Conference","","","","","","","","","","","","","","",""
"XMEX7A9G","conferencePaper","2022","Zhang, Jin; Yu, Xiangyao; Qi, Zhengwei; Guan, Haibing","Falcon: A Timestamp-based Protocol to Maximize the Cache Efficiency in the Distributed Shared Memory","2022 IEEE International Parallel and Distributed Processing Symposium (IPDPS)","","1530-2075","10.1109/IPDPS53621.2022.00099","https://ieeexplore.ieee.org/document/9820697/","Distributed shared memory (DSM) systems can handle data-intensive applications and recently receiving more attention. A majority of existing DSM implementations are based on write-invalidation (WI) protocols, which achieve sub-optimal performance when the cache size is small. Specifically, the vast majority of invalidation messages become useless when evictions are frequent. The problem is troublesome regarding scarce memory resources in data centers. To this end, we propose a self-invalidation protocol Falcon to eliminate invalidation messages. It relies on per-operation timestamps to achieve the global memory order required by sequential consistency (SC). Furthermore, we conduct a comprehensive discussion on the two protocols with an emphasis on the cache size impact. We also implement both protocols atop a recent DSM system, Grappa. The evaluation shows that the optimal protocol can improve the performance of a KV database by 27% and a graph processing application by 71.4% against the vanilla cache-free scheme.","2022-05","2026-04-09 20:16:28","2026-05-03 09:58:43","2026-04-09 20:16:11","974-984","","","","","","Falcon","","","","","","","","","","","","IEEE Xplore","","ISSN: 1530-2075","<p>Export Date: 02 May 2026; Cited By: 5</p>","","","Memory architecture; Cache memory; Cache size; cache coherence; Cache Coherence; Cache efficiency; Data-intensive application; Distributed shard memory; Distributed shared memory; Distributed shared memory systems; Distributed-shared memory implementation; Self invalidations; self-invalidation; Time-stamp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE International Parallel and Distributed Processing Symposium (IPDPS)","","","","","","","","","","","","","","",""
"Z8C6ZTQ3","conferencePaper","2025","Castiglione, Aniello; Esposito, Jacopo Gennaro; Loia, Vincenzo; Maffei, Alessia; Nappi, Michele; Narducci, Fabio","QuantumCry: The Engineering and Implementation of a Post-Quantum Ransomware","2025 IEEE International Conference on Blockchain (Blockchain)","","2834-9946","10.1109/Blockchain67634.2025.00016","https://ieeexplore.ieee.org/document/11264692/","In recent years, the continuous evolution of malicious software (malware) has posed an increasingly significant threat to governments, research institutions, businesses, and military organizations. Numerous malware variants have been developed with the aim of exfiltrating sensitive information, compromising industrial infrastructure operations, or extorting money causing serious financial, reputational, and operational repercussions for the affected entities. Among the most widespread types of malware are rootkits, botnets, spyware, trojans, and ransomware. Many of these, despite posing a serious threat, rely on traditional asymmetric cryptographic primitives such as Key Encapsulation Mechanisms (KEMs) and Digital Signature Algorithms (DSAs), which are vulnerable to the advent of Quantum Computing. An attacker equipped with a sufficiently powerful quantum computer could employ algorithms such as Shor’s and Grover’s to derive private keys from public ones, thereby compromising the entire security model upon which these systems are based. Consequently, the transition towards post-quantum cryptographic algorithms becomes imperative in order to guarantee robustness and long-term resilience in such adversarial scenarios. In this context, this study proposes the design and implementation of a post-quantum ransomware/mal-ware, capable of successfully fulfilling its objectives even in the presence of an adversary with quantum capabilities. The malware leverages post-quantum cryptographic primitives, integrated with a decentralized, blockchain-based PKI infrastructure compatible with quantum-resistant algorithms, thereby ensuring the system’s resilience in a post-quantum cryptographic landscape.","2025-10","2026-04-09 20:16:28","2026-05-03 10:05:41","2026-04-09 20:16:14","46-55","","","","","","QuantumCry","","","","","","","","","","","","IEEE Xplore","","ISSN: 2834-9946","<p>Export Date: 02 May 2026; Cited By: 0</p>","","","Authentication; Network security; Post quantum cryptography; Quantum cryptography; Electronic document identification systems; Post quantum; Post-quantum cryptography; Key encapsulation mechanisms; Qubits; Quantum digital signatures; Computer viruses; ML-KEM; Block-chain; Blockchain; Algorand; FALCON-1024; ML-key encapsulation mechanism; Post-Quantum Cryptography (PQC); Post-quantum digital signature; Post-Quantum Digital Signatures; Ransomware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 IEEE International Conference on Blockchain (Blockchain)","","","","","","","","","","","","","","",""
"RYRUINAR","conferencePaper","2018","Al-Hathal, Turkea; Fetais, Noora","Virtual Reality Glove for Falconry","2018 International Conference on Computer and Applications (ICCA)","","","10.1109/COMAPP.2018.8460398","https://ieeexplore.ieee.org/document/8460398/","This project is a virtual reality based game. Basically it's about hunting pray-using different types of falcons. And the main idea behind this project is to give more knowledge to the player about a cultural game in more fun way, also we want this game to be for all ages above 18 years old less then 18 years old and for girls, and this can be done with collaboration with Qatari Society of Algannas. The game can help those who want to try hunting with falcons and practicing the real professional techniques by using advanced technologies, with the appropriate professional tools used by the falconers. The two main hardware platforms are the glove and feeding bag, where the movement of the glove should be detected virtually. Also the glove should be modified to exert pressure and weight on the player's hand (depending on the falcon's type). The player should illusory feel the real sensation of a falcon standing on his/her hand. And the role of the feeding bag is to cover the falcon's prey to make it think that it ate the whole pray so it can continue hunting. The objective of this project is to make the student familiar with the research culture principles and skills, to investigate the traditional hunting sport, and to keep our heritage using new technology.","2018-08","2026-04-09 20:16:28","2026-05-03 10:09:01","2026-04-09 20:16:15","1-97","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 2</p>","","","Students; Virtual reality; Advanced technology; Glove; Hardware platform; New technologies; perception neuron; Qatar; Qatar National VIsion; Research culture; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 International Conference on Computer and Applications (ICCA)","","","","","","","","","","","","","","",""
"X2E4DCDF","conferencePaper","2024","Kempf, Marcel; Gauder, Nikolas; Jaeger, Benedikt; Zirngibl, Johannes; Carle, Georg","A Quantum of QUIC: Dissecting Cryptography with Post-Quantum Insights","2024 IFIP Networking Conference (IFIP Networking)","","1861-2288","10.23919/IFIPNetworking62109.2024.10619916","https://ieeexplore.ieee.org/document/10619916/","QUIC is a new network protocol standardized in 2021. It was designed to replace the TCP/TLS stack and is based on UDP. The most current web standard HTTP/3 is specifically designed to use QUIC as transport protocol. QUIC claims to provide secure and fast transport with low-latency connection establishment, flow and congestion control, reliable delivery, and stream multiplexing. To achieve the security goals, QUIC enforces the usage of TLS 1.3. It uses authenticated encryption with additional data (AEAD) algorithms to not only protect the payload but also parts of the header. The handshake relies on asymmetric cryptography, which will be broken with the introduction of powerful quantum computers, making the use of post-quantum cryptography inevitable. This paper presents a detailed evaluation of the impact of cryptography on QUIC performance. The high-performance QUIC implementations LSQUIC, quiche, and MsQuic are evaluated under different aspects. We break symmetric cryptography down to the different security features. To be able to isolate the impact of cryptography, we implemented a NOOP AEAD algorithm which leaves plaintext unaltered. We show that QUIC performance increases by 10 to 20 % when removing packet protection. The header protection has negligible impact on performance, especially for AES ciphers. We integrate post-quantum cryptographic algorithms into QUIC, demonstrating its feasibility without major changes to the QUIC libraries by using a TLS library that implements post-quantum algorithms. Kyber, Dilithium, and FALCON are promising candidates for post-quantum secure QUIC, as they have a low impact on the handshake duration. Algorithms like SPHINCS+with larger key sizes or more complex calculations significantly impact the handshake duration and cause additional issues in our measurements.","2024-06","2026-04-09 20:16:28","2026-05-03 09:34:58","2026-04-09 20:16:18","195-203","","","","","","A Quantum of QUIC","","","","","","","","","","","","IEEE Xplore","","ISSN: 1861-2288","<p>Export Date: 02 May 2026; Cited By: 9</p>","","","Network security; Quantum computers; Quantum cryptography; Quantum electronics; Post quantum; Performance; 'current; Cryptography; Performance Evaluation; Authentication Protocol; Performances evaluation; Authenticated encryption; Congestion control (communication); Data algorithm; Hand held computers; HTTP; Post-Quantum; QUIC; Secure transport protocol; Secure Transport Protocols; Traffic congestion; Transport protocols; Web standards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IFIP Networking Conference (IFIP Networking)","","","","","","","","","","","","","","",""
"VJPLQKAS","journalArticle","2026","Bizri, Mustafa El; El-Hajj, Ahmad M.; Sliman, Layth; Haidar, Ali Massoud","Institutional Approaches to Post-Quantum Cryptography: A Comparative Analysis of Migration Frameworks","IEEE Access","","2169-3536","10.1109/ACCESS.2025.3650465","https://ieeexplore.ieee.org/document/11322683/","The advancement of quantum computing is increasingly recognized as a significant threat to classical public-key cryptographic systems, triggering a global shift toward Post-Quantum Cryptography (PQC). This article presents a topical survey and comparative analysis of the transition strategies adopted by leading cybersecurity agencies—including National Institute of Standards and Technology (NIST), Agence Nationale de la Sécurité des Systémes d’Information (ANSSI), Bundesamt für Sicherheit in der Informationstechnik (BSI), Cryptography Research and Evaluation Committees (CRYPTREC), and European Union Agency for Cybersecurity (ENISA). The technical foundations of standardized PQC algorithms (Module Lattice-Key Encapsulation Mechanism (ML-KEM), Module Lattice-Digital Signature Algorithm (ML-DSA), Fast-Fourier Lattice-based Compact Signatures over NTRU (FALCON), and Stateless Hashbased- Digital Signature Algorithm (SLH-DSA)) are reviewed, alongside a critical examination of hybrid cryptography, crypto-agility, and strategic alignment on standards and migration principles, despite jurisdictional differences in policy enforcement. The survey highlights shared priorities, such as phased implementation, backward compatibility, and risk mitigation via hybrid adoption. To enhance analytical depth, the study introduces the Institutional–Sectoral PQC Migration Convergence Framework, linking institutional pillars to sectoral readiness for reproducible comparative assessment. National strategies are shown to serve as potential roadmaps for global institutions, underscoring the importance of international coordination and adaptability. These insights support the development of secure, interoperable, and future-proof cryptographic infrastructures in the quantum era, operationalized via the proposed 10-step migration playbook.","2026","2026-04-09 20:16:28","2026-05-03 10:06:00","2026-04-09 20:16:20","3259-3283","","","14","","","Institutional Approaches to Post-Quantum Cryptography","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 1</p>","","","Authentication; Network security; Post quantum cryptography; Quantum computers; Quantum cryptography; Quantum theory; National Institute of Standards and Technology; Public key cryptography; Cyber security; Cybersecurity; postquantum cryptography; CryptoGraphics; Algorithm standardization; ANSSI; BSI; crypto-agility; Crypto-agility; cryptographic migration; Cryptographic migration; Cryptography research and evaluation committee; CRYPTREC; Data privacy; Encryption algorithms; ENISA; hybrid encryption; Hybrid encryption; International cooperation; international cybersecurity strategies; International cybersecurity strategy; Interoperability; NIST; policy alignment; Policy alignments; Quantum-resistant algorithm; quantum-resistant algorithms; Research and evaluation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7UDHJH8","conferencePaper","2024","Smith, Evan; Kubota, Sanae; Schwinger, Marsha; Scherrer, John","Interstellar Mapping and Acceleration Probe (IMAP) Mission Implementation Progress and Challenges","2024 IEEE Aerospace Conference","","1095-323X","10.1109/AERO58975.2024.10521065","https://ieeexplore.ieee.org/document/10521065/","The Interstellar Mapping and Acceleration Probe (IMAP), competitively selected as part of NASA’s Solar Terrestrial Probes program in 2018, is currently preparing to start observatory integration. Unsurprisingly, the mission has experienced numerous challenges resulting in design changes and lessons learned, the two major focuses of this paper. The science motivation for IMAP, including investigations into the acceleration of energetic particles and the interaction of the solar wind with the interstellar medium, has remained unchanged. Similarly, the overall mission architecture has largely remained stable since the publication of ""Interstellar Mapping and Acceleration Probe Mission Overview"" in 2021 [1]. To complete its science objectives, IMAP relies on ten instruments accommodated on a sun-tracking, spin-stabilized spacecraft, in a L1 Lissajous orbit. The journey to the science orbit begins aboard a Falcon 9, launched from Cape Canaveral Space Force Station in February 2025, and continues along a 3.6-month cruise that culminates in a day-long maneuver. Through integration, test and operations the spacecraft and payload are operated from separate institutions, the Johns Hopkins Applied Physics Laboratory (JHU/APL) and the Laboratory for Atmospheric and Space Physics (LASP) respectively, in a decoupled operations architecture. The mission relies on the NASA Deep Space Network (DSN) for the majority of its ground support and supports IMAP Active Link for Real Time (I-ALiRT), the constant broadcasting of real-time space-weather data to participating ground stations.IMAP has experienced significant changes across all mission elements. The instruments and spacecraft have experienced the most significant changes including redesigns of an instrument pivot mechanism and the spacecraft structure. Launch vehicle accommodation has also evolved with an updated rideshare configuration featuring the Carruthers Geocorona Observatory and Space Weather Follow On-Lagrange 1 (SWFO-L1). Additional ground support from the Swedish Space Consortium (SSC) network has been baselined to enable earlier initial acquisition. Ground support from European Space Tracking (ESTRACK) network is also being considered in response to competition for DSN time, particularly with the rideshare payloads. IMAP has made a concerted effort to document lessons learned while continuing to progress toward its launch readiness date. Two major challenges that may be applicable to other missions in earlier phases of development, 1) cross-institution collaboration and 2) the use of ‘heritage’, build-to-print hardware, are also discussed.","2024-03","2026-04-09 20:16:28","2026-05-03 10:20:22","2026-04-09 20:16:28","1-7","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 1095-323X","<p>Export Date: 02 May 2026; Cited By: 0</p>","","","Real- time; Acceleration; NASA; Probes; Orbits; Mapping; Network architecture; Space flight; Deep space networks; Design change; Energetic particles; Ground supports; Interstellar medias; Observatories; Probe missions; Science motivation; Solar terrestrial probes; Solar/wind; Space weather; Spacecraft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE Aerospace Conference","","","","","","","","","","","","","","",""
"MW3JWTYJ","conferencePaper","2011","Pérez, Vera Z.; Betancur, Manuel J.; Martínez, Jose R.; Torres, Olga P.; Bustamante, John","Force feedback algorithms for master slave surgical systems","2011 IEEE IX Latin American Robotics Symposium and IEEE Colombian Conference on Automatic Control","","","10.1109/LARC.2011.6086811","https://ieeexplore.ieee.org/document/6086811/","A teleoperated system with haptic feedback helps to improve the skills of an operator who is located in a “remote area”. These systems have many applications, one of them is minimally invasive robotic surgery, in which small incisions are used for surgical access with the aid of robotic systems controlled by a surgeon. In medical science, robotic surgery is the subject of many studies because of the advantages offered, such as better cosmetic results, reduced recovery time, and more precise surgical movements. This article presents a conceptual model of a robotic system for cardiac surgery, that uses a master-slave configuration, to implement bilateral algorithms for manipulating a robotic arm integrated with a commercial 3D joystick with force feedback, the Novint Falcon,. There are several important aspects in the implementation: (a) to guarantee a fixed point of contact between the skin of the patient and the surgical instruments, as established by the surgeon. (b) to provide realistic force feedback in three degrees of freedom, which is the main objective of this work, and (c) to accurately track the position demanded by the surgeon to the robotic arm. Some test are presented for the conceptual validation of the above points using a didactic commercial robot.","2011-10","2026-04-09 20:22:43","2026-05-03 10:21:10","2026-04-09 20:22:15","1-5","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 7</p>; <p>Export Date: 02 May 2026; Cited By: 7; Correspondence Address: V.Z. Pérez; Grupo de Investigaciones en Bioingeniera, Universidad Pontificia Bolivariana, Medellín, Colombia; email: vera.perez@upb.edu.co</p>","","","Haptic; Algorithms; Automation; Cardiac surgery; Cardiovascular surgery; Commercial robots; Conceptual model; Control; Fixed points; Force feedback; haptic feedback; Haptic feedbacks; Master slave; Master-slave configurations; Medical science; Minimally invasive; minimally invasive robotic surgery (MIRS); Process control; Recovery time; Remote areas; Robotic arms; Robotic surgery; Robotic systems; Robotics; Surgical equipment; Surgical instrument; Surgical movements; Surgical systems; Tele-operated systems; Three degrees of freedom; Three dimensional; Three dimensional computer graphics; Transplantation (surgical)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2011 IEEE IX Latin American Robotics Symposium and IEEE Colombian Conference on Automatic Control","","","","","","","","","","","","","","",""
"EQ3R4HYD","journalArticle","2025","Krieger, Florian; Hirner, Florian; Mert, Ahmet Can; Roy, Sujoy Sinha","A Flexible Hardware Design Tool for Fast Fourier and Number-Theoretic Transformation Architectures","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","1937-4151","10.1109/TCAD.2025.3595834","https://ieeexplore.ieee.org/document/11112724/","Fully Homomorphic Encryption (FHE) and Post-Quantum Cryptography (PQC) involve polynomial multiplications, which are a common performance bottleneck. To resolve this bottleneck, polynomial multiplications are often accelerated in hardware using the Number-Theoretic Transformation (NTT) or the Fast Fourier Transformation (FFT). In particular, NTT operates over modular rings while FFT operates over complex numbers. NTT and FFT are widely deployed in applications with diverse parameter sets, leading to long design times for hardware accelerators. Existing hardware generation tools have limited functionality since they do not support generic onthe-fly twiddle factor generation or different memory-related optimizations. This paper improves the hardware design process and presents a generic and flexible tool to generate FFT and NTT architectures. In contrast to prior work, we combine on-the-fly twiddle factor generation and stall-free memory accesses. Moreover, we enhance hardware design flexibility through memory-optimized or routing-optimized design strategies. While our memory-optimized strategy minimizes twiddle factors in ROM, our routing-optimized strategy allows significantly higher clock frequencies on FPGAs. These optimization strategies allow effective customization of NTT/FFT architectures, spanning from low-end PQC to high-end FHE accelerators. Compared to existing works, we reach up to 15.9W lower latency and up to 7.4W improved ATP for FFT applications such as the Falcon signature scheme. Considering other NTT tools, we decrease latency by up to 1.8W and 2W for PQC and FHE parameter sets, respectively.","2025","2026-04-09 20:22:43","2026-05-03 09:34:17","2026-04-09 20:22:22","1-1","","","","","","","","","","","","","","","","","","IEEE Xplore","","","<p>Export Date: 02 May 2026; Cited By: 0</p>; <p>Export Date: 02 May 2026; Cited By: 0; Correspondence Address: F. Krieger; Institute of Information Security, Technische Universität Graz, Graz, 8010, Austria; email: florian.krieger@tugraz.at; CODEN: ITCSD</p>","","","Post quantum cryptography; Quantum cryptography; Quantum theory; Integrated circuit design; Computer hardware; Architecture; Fast Fourier transforms; Number theory; Memory architecture; Polynomials; Fast Fourier transformations; Hardware design; Design tool; Fast Fourier transformation (FFT); Fully homomorphic encryption; fully homomorphic encryption (FHE); hardware design tool; Hardware design tool; Number-theoretic transformation; number-theoretic transformation (NTT); Twiddle factor; Twiddle factor generation; twiddle factor generation (TFG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"793X7QIW","conferencePaper","2023","Raavi, Manohar; Wuthier, Simeon; Zhou, Xiaobo; Chang, Sang-Yoon","Post-Quantum QUIC Protocol in Cloud Networking","2023 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit)","","2575-4912","10.1109/EuCNC/6GSummit58263.2023.10188358","https://ieeexplore.ieee.org/document/10188358/","Post-quantum ciphers (PQC) secure the digital networking of the current computers against a quantum-computing-equipped adversary. The National Institute of Standards and Technology (NIST) selected post-quantum digital signature algorithms for standardization. To prepare for the transition to PQC, we study the feasibility of integrating the NIST-standardized PQC digital signatures into the existing networking protocols, which include TCP/TLS and the more advanced QUIC. We study the behavior and performances of implementing PQC signatures for HTTP networking built on TCP/TLS and QUIC. Our experiment-based studies use remote cloud servers across the globe to simulate and measure the real-world networking behaviors. Focusing on the post-quantum lattice-based ciphers of Dilithium and Falcon, our results show that QUIC generally outperforms TCP/TLS (by 52% with RSA, 2.5% or greater with Dilithium algorithms, and 32.8 % or greater with Falcon algorithms). Based on the QUIC performances and the protocol handshake duration overhead between the client and the cloud server, we recommend Falcon for the QUIC-based networking applications for quicker handshake and less variance if the devices can afford the hardware for floating-point-based operations.","2023-06","2026-04-09 20:22:43","2026-05-03 10:21:01","2026-04-09 20:22:40","573-578","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2575-4912","<p>Export Date: 02 May 2026; Cited By: 8</p>; <p>Export Date: 02 May 2026; Cited By: 8</p>","","","Authentication; Dilithium; Quantum computers; Quantum Computing; Quantum cryptography; Electronic document identification systems; Post quantum; National Institute of Standards and Technology; Digital arithmetic; Performance; 'current; Quantum digital signatures; Transmission control protocol; Cloud computing; Cloud networkings; Cloud servers; Digital networking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit)","","","","","","","","","","","","","","",""
"2XJMQCWY","conferencePaper","2024","Zhu, Yihong; Zhu, Wenping; Ouyang, Yi; Sun, Junwen; Zhu, Min; Zhao, Qi; Yang, Jinjiang; Chen, Chen; Tao, Qichao; Yang, Guang; Zhang, Aoyang; Wei, Shaojun; Liu, Leibo","16.2 A 28nm 69.4kOPS 4.4μJ/Op Versatile Post-Quantum Crypto-Processor Across Multiple Mathematical Problems","2024 IEEE International Solid-State Circuits Conference (ISSCC)","","2376-8606","10.1109/ISSCC49657.2024.10454332","https://ieeexplore.ieee.org/document/10454332/","The migration towards post-quantum cryptography (PQC) is in progress to secure communications and transactions against the impending quantum threat, while three key-encapsulation mechanisms (KEM) and one digital signature (DS) scheme are being standardized by NIST [1]. This multi-year migration poses serious challenges to PQC implementations for compatibility and performance requirements in various scenarios and settings: 1) Performance limitations caused by diverse computation patterns and relatively higher computation costs. 2) Crypto-agility resulting from different mathematical problems, various security parameters, or even different standardization bodies. 3.) Domain-specific optimization to address the long-term security of the evolving algorithm families. However, most existing PQC accelerators [2, 3, 5] were only customized for specific algorithms based on unique mathematical problems. The latest configurable PQC processor [4] did not support Falcon and Sphincs+, which are being drafted for standardization. To address this issue, a versatile PQC processor fabricated in 28nm is presented with three key features: 1) task-clustering-based architecture for scalable processing with aggressive parallelism; 2) region-based task-path (TP) with dynamic update for agile cryptographic computing; 3) efficient PQC task-operators (TO), including hash/sample, format, floating-point/complex, encoding/decoding operators, for further improvements on throughput and energy-efficiency. Based on these contributions, the proposed chip supports all predominant schemes in NIST’s PQC standardization, while still delivering 44.6% and 10.3% improvements in the throughput and energy-delay product (EDP), respectively, relative to a state-of-the-art design [4].","2024-02","2026-04-09 20:22:43","2026-05-03 09:33:32","2026-04-09 20:22:43","298-300","","","67","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2376-8606","<p>Export Date: 02 May 2026; Cited By: 14</p>; <p>Export Date: 02 May 2026; Cited By: 14; Correspondence Address: L. Liu; Tsinghua University, Beijing, China; email: liulb@tsinghua.edu.cn; CODEN: DTPCD</p>; <p>Export Date: 02 May 2026; Cited By: 14; Correspondence Address: L. Liu; Tsinghua University, Beijing, China; email: liulb@tsinghua.edu.cn; CODEN: DTPCD</p>","","","Post quantum cryptography; Quantum cryptography; Digital signature schemes; Post quantum; Digital arithmetic; Standardization; Key encapsulation mechanisms; Public key cryptography; Energy efficiency; Product design; Computation costs; Crypto-processor; Mathematical problems; Performance limitations; Performance requirements; Security parameters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024 IEEE International Solid-State Circuits Conference (ISSCC)","","","","","","","","","","","","","","",""
